game_player_id,game_id,game,round,phase,season_code,player_id,is_starter,is_playing,team_id,dorsal,player,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus
E2022_017_P003842,E2022_017,BAS-PAR,2,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",39:18,19,7,10,0,0,5,6,7,5,12,2,1,1,1,1,3,8,34,-4
E2022_017_P007673,E2022_017,BAS-PAR,2,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",03:40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-4
E2022_017_P011052,E2022_017,BAS-PAR,2,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",11:21,3,0,2,1,2,0,0,0,0,0,1,1,2,0,0,2,0,-2,-9
E2022_017_PAR,E2022_017,BAS-PAR,2,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,225:00,96,24,48,7,19,27,31,15,22,37,19,5,13,1,3,26,28,104,0
E2022_211_P009212,E2022_211,MUN-PAR,24,REGULAR SEASON,E2022,P009212,0.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",01:26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,-2,-3
E2022_211_P008987,E2022_211,MUN-PAR,24,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",19:21,2,1,4,0,0,0,0,2,1,3,1,0,0,1,2,2,2,2,4
E2022_211_P003983,E2022_211,MUN-PAR,24,REGULAR SEASON,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",15:39,4,2,2,0,1,0,0,0,4,4,2,0,1,0,0,4,0,4,8
E2022_211_P011051,E2022_211,MUN-PAR,24,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",10:46,2,1,3,0,1,0,0,0,3,3,0,0,0,1,0,2,1,2,12
E2022_211_P003842,E2022_211,MUN-PAR,24,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",31:59,16,5,9,0,0,6,9,2,5,7,0,0,2,0,2,2,7,17,6
E2022_211_P007673,E2022_211,MUN-PAR,24,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",13:22,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
E2022_211_P011052,E2022_211,MUN-PAR,24,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",15:12,4,2,5,0,1,0,0,0,3,3,2,2,0,1,1,0,1,8,5
E2022_211_PAR,E2022_211,MUN-PAR,24,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,82,24,41,4,14,22,27,7,28,35,13,3,8,3,5,20,22,93,0
E2022_056_P009212,E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,P009212,0.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",10:36,0,0,1,0,0,0,0,0,2,2,2,0,1,2,0,4,0,0,1
E2022_056_P008987,E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",30:37,6,3,5,0,2,0,0,1,4,5,0,0,3,1,1,1,3,6,-32
E2022_056_P005161,E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,P005161,0.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",29:20,12,3,6,2,2,0,0,1,3,4,1,0,1,0,0,1,2,14,-12
E2022_056_P010307,E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,P010307,0.0,1.0,PAR,13,"JOVANOVIC, DORDIJE",01:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
E2022_056_P011261,E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,P011261,0.0,1.0,PAR,24,"GLAS, GREGOR",07:54,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,2,0,-6,-9
E2022_056_P003842,E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",35:25,10,5,7,0,0,0,0,1,5,6,1,1,1,0,0,1,5,19,-25
E2022_056_P011052,E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",14:53,2,1,5,0,3,0,0,1,0,1,2,1,2,0,0,2,0,-5,-17
E2022_056_PAR,E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,58,20,34,5,20,3,5,9,21,30,12,6,20,3,2,19,17,54,0
E2022_253_P009212,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_253_P008987,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",29:01,16,4,6,0,1,8,8,0,3,3,1,1,2,0,0,2,6,20,4
E2022_253_P003983,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",27:10,14,3,6,2,4,2,2,0,3,3,1,2,1,1,0,2,3,16,16
E2022_253_P011051,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,P011051,1.0,1.0,PAR,9,"SMAILAGIC, ALEN",14:51,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,0,0,-2
E2022_253_P005161,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",08:39,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,-17
E2022_253_P003842,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,P003842,0.0,1.0,PAR,26,"LESSORT, MATHIAS",35:55,17,5,7,0,0,7,7,4,3,7,1,2,3,0,1,2,4,23,22
E2022_253_P007673,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",07:25,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,3,0,-1,-2
E2022_253_P011052,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",05:21,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,-9
E2022_253_PAR,E2022_253,IST-PAR,29,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,97,21,34,9,19,28,28,5,22,27,11,8,10,3,3,21,24,113,0
E2022_047_P009212,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_047_P008987,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",36:48,13,5,12,0,2,3,6,5,5,10,2,0,3,1,2,3,7,13,5
E2022_047_P011050,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P011050,0.0,1.0,PAR,5,"KOPRIVICA, BALSA",01:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,3
E2022_047_P005161,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",24:58,2,1,2,0,1,0,0,0,3,3,1,2,1,0,0,2,2,5,-7
E2022_047_P010307,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P010307,0.0,0.0,PAR,13,"JOVANOVIC, DORDIJE",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_047_P011261,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P011261,0.0,0.0,PAR,24,"GLAS, GREGOR",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_047_P003842,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",38:18,15,5,7,0,0,5,6,6,5,11,2,2,3,2,0,3,5,28,0
E2022_047_P007673,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E2022_047_P011052,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",20:01,10,2,4,2,3,0,0,0,1,1,1,3,1,0,0,3,0,8,10
E2022_047_PAR,E2022_047,PAN-PAR,6,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,91,23,40,9,19,18,24,13,22,35,13,9,15,3,3,22,23,101,0
E2022_317_P009212,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,P009212,0.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",06:51,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,4
E2022_317_P008987,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",34:18,15,3,10,2,4,3,4,1,7,8,2,1,0,0,1,0,6,21,3
E2022_317_P003983,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",10:29,0,0,2,0,1,0,0,0,1,1,1,1,2,0,0,3,0,-5,-8
E2022_317_P011050,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,P011050,0.0,1.0,PAR,5,"KOPRIVICA, BALSA",01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1
E2022_317_P011051,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,P011051,1.0,1.0,PAR,9,"SMAILAGIC, ALEN",26:06,15,3,3,2,4,3,5,2,0,2,1,0,2,0,0,1,4,15,-8
E2022_317_P005161,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,P005161,0.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",22:06,4,0,2,1,2,1,2,0,2,2,2,0,0,0,1,2,1,2,-1
E2022_317_P007673,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",07:42,2,1,2,0,1,0,0,3,0,3,0,1,0,0,0,0,0,4,-8
E2022_317_P011052,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",21:20,12,4,4,0,3,4,4,2,4,6,3,1,1,0,0,5,2,15,10
E2022_317_PAR,E2022_317,PAR-MAD,37,PLAYOFFS,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,80,18,37,10,29,14,18,10,24,34,13,5,7,1,3,17,21,85,0
E2022_219_P009212,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_219_P008987,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",33:20,2,1,4,0,1,0,0,1,4,5,0,0,0,0,0,1,2,4,-4
E2022_219_P003983,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",07:08,2,1,2,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,-3
E2022_219_P011051,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",09:50,9,3,4,1,1,0,0,5,1,6,0,0,1,0,0,0,1,14,-3
E2022_219_P005161,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",25:13,7,3,5,0,2,1,1,0,1,1,1,0,1,0,0,1,2,5,-4
E2022_219_P003842,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",30:05,15,4,5,0,0,7,8,4,7,11,2,1,0,2,0,4,5,30,0
E2022_219_P007673,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",08:25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-6
E2022_219_P011052,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",17:17,15,3,4,2,4,3,3,0,1,1,4,1,1,0,0,5,2,14,-7
E2022_219_PAR,E2022_219,PAR-ULK,25,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,94,25,42,8,23,20,22,14,20,34,14,2,9,2,1,22,23,103,0
E2022_274_P009212,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_274_P008987,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",34:40,10,4,8,0,1,2,2,1,4,5,0,2,0,0,0,2,2,12,-13
E2022_274_P003983,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",15:38,6,3,4,0,1,0,0,0,2,2,1,1,0,0,0,5,1,4,9
E2022_274_P011051,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",11:45,6,1,2,1,4,1,2,2,0,2,0,1,1,0,0,2,2,3,-5
E2022_274_P005161,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,P005161,0.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",20:50,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4
E2022_274_P003842,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",30:04,5,2,3,0,0,1,2,3,3,6,0,0,0,0,0,3,2,8,-7
E2022_274_P007673,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",04:26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-2
E2022_274_P011052,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",13:52,6,3,6,0,0,0,0,1,1,2,0,0,0,1,1,1,2,6,-15
E2022_274_PAR,E2022_274,PAR-BAR,31,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,80,24,47,6,19,14,17,9,15,24,5,6,3,2,2,22,23,74,0
E2022_007_P009212,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,P009212,1.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",05:18,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,2,-2
E2022_007_P008987,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,P008987,0.0,1.0,PAR,2,"LEDAY, ZACH",29:19,13,4,7,1,1,2,2,0,1,1,1,1,1,0,0,2,1,11,-1
E2022_007_P011050,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,P011050,1.0,1.0,PAR,5,"KOPRIVICA, BALSA",04:03,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-2
E2022_007_P005161,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,P005161,0.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",11:39,1,0,4,0,0,1,2,0,0,0,0,0,1,0,0,0,1,-4,-14
E2022_007_P010307,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,P010307,0.0,0.0,PAR,13,"JOVANOVIC, DORDIJE",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_007_P003842,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,P003842,0.0,1.0,PAR,26,"LESSORT, MATHIAS",25:06,9,4,6,0,0,1,2,3,3,6,0,0,0,3,0,4,3,14,-4
E2022_007_P007673,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,P007673,1.0,1.0,PAR,32,"TRIFUNOVIC, UROS",07:05,3,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,-8
E2022_007_P011052,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",01:47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,-6
E2022_007_PAR,E2022_007,BER-PAR,1,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,84,24,45,7,17,15,20,7,17,24,14,8,8,4,1,16,21,94,0
E2022_024_P009212,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_024_P008987,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",32:16,23,4,7,5,6,0,0,1,4,5,3,0,1,0,1,3,3,25,-3
E2022_024_P011050,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,P011050,0.0,0.0,PAR,5,"KOPRIVICA, BALSA",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_024_P005161,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",23:43,5,2,3,0,2,1,2,0,3,3,0,0,0,2,0,2,1,5,0
E2022_024_P011261,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,P011261,0.0,0.0,PAR,24,"GLAS, GREGOR",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_024_P003842,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",38:31,12,6,10,0,0,0,0,7,3,10,0,3,1,3,0,3,4,24,-3
E2022_024_P007673,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
E2022_024_P011052,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",22:12,10,2,5,2,3,0,0,0,0,0,4,2,0,0,0,2,1,11,-3
E2022_024_PAR,E2022_024,PAR-MIL,3,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,75,17,39,11,21,8,9,11,24,35,14,6,15,5,2,17,17,85,0
E2022_125_P009212,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,P009212,0.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",07:09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-4,-7
E2022_125_P008987,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",26:36,4,2,4,0,2,0,0,0,3,3,3,0,0,0,0,0,3,9,4
E2022_125_P003983,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,P003983,0.0,0.0,PAR,4,"AVRAMOVIC, ALEKSA",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_125_P011051,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,P011051,1.0,1.0,PAR,9,"SMAILAGIC, ALEN",07:20,7,2,2,1,2,0,0,0,3,3,0,1,1,0,0,3,0,6,0
E2022_125_P005161,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,P005161,0.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",15:32,2,1,4,0,0,0,0,1,2,3,0,1,1,0,0,3,0,-1,-2
E2022_125_P003842,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,P003842,0.0,1.0,PAR,26,"LESSORT, MATHIAS",30:25,13,6,6,0,0,1,1,2,3,5,0,1,3,0,0,4,3,15,5
E2022_125_P007673,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,P007673,1.0,1.0,PAR,32,"TRIFUNOVIC, UROS",09:42,2,1,1,0,2,0,0,1,1,2,0,0,0,0,0,0,1,3,4
E2022_125_P011052,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",08:28,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,-2,-9
E2022_125_PAR,E2022_125,PAR-IST,14,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,82,27,39,4,18,16,16,4,22,26,19,8,10,2,2,16,18,101,0
E2022_032_P009212,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,P009212,0.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",14:42,8,2,4,1,3,1,1,0,2,2,0,0,0,0,0,2,1,5,12
E2022_032_P008987,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",25:18,4,2,3,0,1,0,0,1,8,9,1,0,1,0,0,3,1,9,16
E2022_032_P011050,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,P011050,0.0,1.0,PAR,5,"KOPRIVICA, BALSA",14:49,4,2,3,0,0,0,1,3,4,7,0,0,3,0,0,4,2,4,-9
E2022_032_P005161,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",17:00,2,0,1,0,3,2,2,0,2,2,1,1,1,1,0,1,2,3,15
E2022_032_P011261,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,P011261,0.0,0.0,PAR,24,"GLAS, GREGOR",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_032_P003842,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",25:11,14,6,7,0,0,2,5,4,3,7,0,0,2,1,1,2,4,17,37
E2022_032_P007673,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",04:30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4
E2022_032_P011052,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",23:14,11,4,4,1,4,0,0,0,1,1,2,1,1,0,0,2,2,11,23
E2022_032_PAR,E2022_032,PAR-VIR,4,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,90,24,35,11,30,9,15,10,30,40,14,4,13,2,2,24,21,96,0
E2022_246_P009212,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,P009212,1.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",03:03,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,-1,0
E2022_246_P008987,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,P008987,0.0,1.0,PAR,2,"LEDAY, ZACH",32:10,7,3,5,0,2,1,1,0,4,4,1,0,2,0,0,2,3,7,-9
E2022_246_P003983,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,P003983,1.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",11:05,4,2,4,0,1,0,0,0,2,2,0,0,1,1,0,1,0,2,2
E2022_246_P011051,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",08:29,2,0,0,0,0,2,2,1,0,1,0,0,0,0,0,2,3,4,-15
E2022_246_P005161,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,P005161,0.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",13:41,3,1,2,0,2,1,2,0,0,0,0,2,0,0,0,1,1,1,-19
E2022_246_P003842,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",28:43,11,4,4,0,0,3,6,3,3,6,0,0,2,0,0,1,6,17,0
E2022_246_P007673,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",12:24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,-13
E2022_246_P011052,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",14:02,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,2,0,-2,-16
E2022_246_PAR,E2022_246,MIL-PAR,28,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,62,16,31,4,16,18,22,6,22,28,8,5,18,2,2,19,24,59,0
E2022_038_P009212,E2022_038,PAR-ZAL,5,REGULAR SEASON,E2022,P009212,0.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",06:13,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,2,0,-3,5
E2022_038_P008987,E2022_038,PAR-ZAL,5,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",32:38,10,5,8,0,4,0,0,2,4,6,4,0,0,0,1,3,5,14,11
E2022_038_P011050,E2022_038,PAR-ZAL,5,REGULAR SEASON,E2022,P011050,0.0,1.0,PAR,5,"KOPRIVICA, BALSA",00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
E2022_038_P005161,E2022_038,PAR-ZAL,5,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",17:01,4,1,3,0,1,2,2,0,3,3,0,0,1,0,0,2,1,2,10
E2022_038_P011261,E2022_038,PAR-ZAL,5,REGULAR SEASON,E2022,P011261,0.0,0.0,PAR,24,"GLAS, GREGOR",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_038_P003842,E2022_038,PAR-ZAL,5,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",37:21,10,3,9,0,0,4,4,5,3,8,3,1,0,3,3,1,4,19,7
E2022_038_P007673,E2022_038,PAR-ZAL,5,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",08:17,3,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,-14
E2022_038_P011052,E2022_038,PAR-ZAL,5,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",22:33,5,0,0,1,3,2,2,0,0,0,1,1,1,0,0,0,2,6,11
